id,url,tweet,date,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName,cleaned_words,month_year,sentiment,confidence,polarity
1897687725135859700,https://x.com/Annie_john18/status/1897687725135859750,god bless your kind heart for thisi pray am among lucky person also,2025-03-06 16:36:00,0,0,1,0,26.0,symplyDAPO,280,431,Annie_john18,god bless kind heart thisi pray among lucky person also,2025-03,positive,0.9533394,1
1897683419120685000,https://x.com/ThefirstHartom/status/1897683419120685175,na lie,2025-03-06 16:19:00,0,0,0,0,8.0,symplyDAPO,24,64,ThefirstHartom,lie,2025-03,neutral,0.48481667,0
1897679478089732600,https://x.com/Topkolly/status/1897679478089732503,enjoy your lunch boss,2025-03-06 16:03:00,0,0,0,0,19.0,symplyDAPO,292,433,Topkolly,enjoy lunch boss,2025-03,positive,0.9447841,1
1897676347498967000,https://x.com/realhappylion/status/1897676347498967059,money na water,2025-03-06 15:51:00,0,0,0,0,17.0,symplyDAPO,781,1207,realhappylion,money water,2025-03,neutral,0.7364468,0
1897675145927414000,https://x.com/arsenalbaby_/status/1897675145927414106,i want,2025-03-06 15:46:00,0,0,0,0,3.0,symplyDAPO,417,976,arsenalbaby_,want,2025-03,neutral,0.439897,0
1897672208887026000,https://x.com/JoshuaM39947852/status/1897672208887025910,nice,2025-03-06 15:34:00,0,0,0,0,11.0,symplyDAPO,1198,2136,JoshuaM39947852,nice,2025-03,positive,0.63872,1
1897671451827659000,https://x.com/wole_id91/status/1897671451827658980,congratulations and more wins boss,2025-03-06 15:31:00,0,0,0,0,25.0,symplyDAPO,137,252,wole_id91,congratulations wins boss,2025-03,positive,0.9703489,1
1897669953735495700,https://x.com/Akinjoshua2017/status/1897669953735495693,nice one,2025-03-06 15:25:00,0,0,0,0,76.0,symplyDAPO,43423,15663,Akinjoshua2017,nice,2025-03,positive,0.8546556,1
1897668666449166600,https://x.com/RuthIyanu96616/status/1897668666449166637,that nice,2025-03-06 15:20:00,0,0,0,0,15.0,symplyDAPO,186,342,RuthIyanu96616,nice,2025-03,positive,0.86259764,1
1897667662576001500,https://x.com/A_lumicoma/status/1897667662576001474,i don repost resend resave everything just for you to pick me oo,2025-03-06 15:16:00,0,0,0,0,42.0,symplyDAPO,192,694,A_lumicoma,repost resend resave everything pick oo,2025-03,neutral,0.6611214,0
1897667623132832000,https://x.com/mola1357667371/status/1897667623132832092,i don dey here since yesterday boss you fit check abeg boss,2025-03-06 15:16:00,0,0,0,0,25.0,symplyDAPO,3,87,mola1357667371,dey since yesterday boss fit check abeg boss,2025-03,neutral,0.77178574,0
1897667017454375400,https://x.com/Folasheycrown22/status/1897667017454375368,see update,2025-03-06 15:14:00,0,0,0,0,98.0,symplyDAPO,218036,3448,Folasheycrown22,update,2025-03,neutral,0.7966618,0
1897666129314689300,https://x.com/Wizebaba/status/1897666129314689264,pick me,2025-03-06 15:10:00,0,0,1,0,97.0,symplyDAPO,77969,2711,Wizebaba,pick,2025-03,neutral,0.57327634,0
1897665211131150800,https://x.com/Mustapha_mm1/status/1897665211131150728,is there to serve you better a trial will convince you,2025-03-06 15:06:00,0,0,0,0,15.0,symplyDAPO,2916,3141,Mustapha_mm1,serve better trial convince,2025-03,neutral,0.62472606,0
1897663858086392300,https://x.com/prayer_saved_me/status/1897663858086392231,that your friend no get sister,2025-03-06 15:01:00,0,0,0,0,10.0,symplyDAPO,1665,0,prayer_saved_me,friend get sister,2025-03,neutral,0.6755406,0
1897663185114517800,https://x.com/TitilopeAjoke3/status/1897663185114517874,am number,2025-03-06 14:58:00,0,0,0,0,15.0,symplyDAPO,670,1594,TitilopeAjoke3,number,2025-03,neutral,0.6170795,0
1897662471785034000,https://x.com/Hybrid_Ola/status/1897662471785034073,the rate is very good,2025-03-06 14:56:00,0,0,1,0,151.0,symplyDAPO,27997,4667,Hybrid_Ola,rate good,2025-03,positive,0.96868974,1
1897662314901279200,https://x.com/MizAnjie/status/1897662314901279127,big wins,2025-03-06 14:55:00,0,0,0,0,39.0,symplyDAPO,44927,203,MizAnjie,big wins,2025-03,positive,0.7113511,1
1897662068192334000,https://x.com/TriboseT/status/1897662068192334103,god bless your kind heart for thisi pray am among lucky person,2025-03-06 14:54:00,0,0,0,1,2871.0,symplyDAPO,594,1681,TriboseT,god bless kind heart thisi pray among lucky person,2025-03,positive,0.95669883,1
1897661559138136300,https://x.com/SntBroseph/status/1897661559138136391,congrats bruhyou deserve everythingyou dey always turn up for people,2025-03-06 14:52:00,0,0,0,0,13.0,symplyDAPO,2207,4506,SntBroseph,congrats bruhyou deserve everythingyou dey always turn people,2025-03,positive,0.97317004,1
1897660763445019100,https://x.com/donsaso1111/status/1897660763445019110,pick me  please,2025-03-06 14:49:00,0,0,0,0,11.0,symplyDAPO,131,620,donsaso1111,pick please,2025-03,neutral,0.6432617,0
1897660705408422100,https://x.com/Emilo_merchant/status/1897660705408422105,u sef dn try,2025-03-06 14:49:00,0,0,0,0,25.0,symplyDAPO,2904,4455,Emilo_merchant,sef dn try,2025-03,neutral,0.72619545,0
1897659634598412300,https://x.com/TheUnknown_Son/status/1897659634598412391,much love  moniepointtogap,2025-03-06 14:44:00,0,0,0,0,15.0,symplyDAPO,3692,4321,TheUnknown_Son,much love moniepointtogap,2025-03,positive,0.949924,1
1897659463374353000,https://x.com/KhayLarge/status/1897659463374352863,god bless the sponsoradekunlesterlingbank,2025-03-06 14:44:00,0,0,0,0,16.0,symplyDAPO,548,672,KhayLarge,god bless sponsoradekunlesterlingbank,2025-03,positive,0.8132277,1
1897658360293462300,https://x.com/Robdavy98/status/1897658360293462164,abeg pick mei empty,2025-03-06 14:39:00,0,0,0,0,45.0,symplyDAPO,150,1327,Robdavy98,abeg pick mei empty,2025-03,neutral,0.6998566,0
1897658143154241500,https://x.com/idristolulope2/status/1897658143154241577,lovely i pick me in jesus nameblow powder,2025-03-06 14:38:00,0,0,0,1,1515.0,symplyDAPO,113,947,idristolulope2,lovely pick jesus nameblow powder,2025-03,positive,0.795556,1
1897657893295419400,https://x.com/ObidiweC/status/1897657893295419501,im here my ogaopay,2025-03-06 14:37:00,0,0,0,0,25.0,symplyDAPO,56,102,ObidiweC,ogaopay,2025-03,neutral,0.7398261,0
1897657637979804000,https://x.com/simo7470/status/1897657637979803941,been using them since,2025-03-06 14:36:00,0,0,0,0,28.0,symplyDAPO,416,605,simo7470,using since,2025-03,neutral,0.8243921,0
1897657534451724500,https://x.com/simo7470/status/1897657534451724650,please bless me boss,2025-03-06 14:36:00,0,0,0,0,27.0,symplyDAPO,416,605,simo7470,please bless boss,2025-03,positive,0.8780356,1
1897657444957868300,https://x.com/symplyDAPO/status/1897657444957868320,after seeing my post about  sweet gift card rate yesterday my friend just sold his usa sephora physical gift card at a rate of  with them and decided to send me lunch moneyi will pick  people in the cs to share it with,2025-03-06 14:36:00,32,44,89,1,21265.0,,307469,11960,symplyDAPO,seeing post sweet gift card rate yesterday friend sold usa sephora physical gift card rate decided send lunch moneyi pick people cs share,2025-03,positive,0.59310913,1
1897652006761718000,https://x.com/figo_regime/status/1897652006761718062,it is better you reply my dm before i send proof to verydarkman and get justice and nigeria will stop trading with you,2025-03-06 14:14:00,0,0,0,0,6.0,cardtonic,352,2469,figo_regime,better reply dm send proof verydarkman get justice nigeria stop trading,2025-03,negative,0.49214524,-1
1897651837181874700,https://x.com/figo_regime/status/1897651837181874630,you guys ripped me,2025-03-06 14:13:00,0,0,0,0,3.0,cardtonic,352,2469,figo_regime,guys ripped,2025-03,negative,0.93478084,-1
1897549202885894700,https://x.com/JustDirmax/status/1897549202885894548,make sense,2025-03-06 07:25:00,0,0,0,0,17.0,symplyDAPO,57231,2065,JustDirmax,sense,2025-03,neutral,0.67981493,0
1897547925200199700,https://x.com/iamDjSteve/status/1897547925200199782,there rates are way better than  infact i had to deactivate and delete the chipper app greedy bastards,2025-03-06 07:20:00,0,0,1,0,7.0,iamAbiodunAA,513,569,iamDjSteve,rates way better infact deactivate delete chipper app greedy bastards,2025-03,negative,0.5269889,-1
1897467623907946500,https://x.com/adesinaKush/status/1897467623907946508,how did you trade for it,2025-03-06 02:01:00,0,0,0,0,23.0,symplyDAPO,906,5514,adesinaKush,trade,2025-03,neutral,0.81397647,0
1897426917365543200,https://x.com/_ABBAS_01/status/1897426917365543277,cardtonic pay me my money,2025-03-05 23:20:00,0,2,1,2,291.0,,1074,468,_ABBAS_01,cardtonic pay money,2025-03,neutral,0.7539245,0
1897416589034840300,https://x.com/John70944471850/status/1897416589034840412,you guys should work on your app ona dey take forever to pay and e no sharp,2025-03-05 22:39:00,0,1,1,0,14.0,cardtonic,9,148,John70944471850,guys work app ona dey take forever pay e sharp,2025-03,negative,0.5362606,-1
1897407702151913700,https://x.com/OhICanChangeIt/status/1897407702151913762,cardtonic,2025-03-05 22:03:00,0,0,0,0,9.0,iamAbiodunAA,2174,3134,OhICanChangeIt,cardtonic,2025-03,neutral,0.7221841,0
1897397623306465500,https://x.com/EDominions80621/status/1897397623306465549,theyre very slow in trading and payments,2025-03-05 21:23:00,0,1,0,0,46.0,symplyDAPO,35,501,EDominions80621,theyre slow trading payments,2025-03,negative,0.8978546,-1
1897330094341022200,https://x.com/noname107711/status/1897330094341022166,gift card trading surged in nigeria with platforms like cardtonic gaining popularity,2025-03-05 16:55:00,0,0,1,0,13.0,_iamtolulope,14859,14574,noname107711,gift card trading surged nigeria platforms like cardtonic gaining popularity,2025-03,positive,0.68563145,1
1897328883340542200,https://x.com/JohnAjile/status/1897328883340542105,i have tried doing it but i dont the how to do it,2025-03-05 16:50:00,0,0,0,0,110.0,symplyDAPO,120,1221,JohnAjile,tried,2025-03,negative,0.6755619,-1
1897322961226621400,https://x.com/yk_judd/status/1897322961226621314,cardtonicvery fast and seamlessalso very  reasonable rates,2025-03-05 16:26:00,0,0,1,0,98.0,,954,206,yk_judd,cardtonicvery fast seamlessalso reasonable rates,2025-03,positive,0.91739774,1
1897317647790039300,https://x.com/AyodejiMusty/status/1897317647790039311,cardtonic is the best,2025-03-05 16:05:00,0,0,0,0,14.0,iamAbiodunAA,129,975,AyodejiMusty,cardtonic best,2025-03,positive,0.97985923,1
1897311009532207400,https://x.com/_therealebi/status/1897311009532207360,cardtonic,2025-03-05 15:39:00,0,0,0,0,21.0,iamAbiodunAA,387,959,_therealebi,cardtonic,2025-03,neutral,0.7221841,0
1897302470306750500,https://x.com/x_eaa9tkirr/status/1897302470306750521,trading gift cards can reveal hidden treasures,2025-03-05 15:05:00,0,0,0,0,142.0,symplyDAPO,151,231,x_eaa9tkirr,trading gift cards reveal hidden treasures,2025-03,neutral,0.5542512,0
1897299492287996000,https://x.com/FuK_Yeah/status/1897299492287996030,love this story youre killing it,2025-03-05 14:53:00,0,0,0,0,155.0,symplyDAPO,1066,66,FuK_Yeah,love story youre killing,2025-03,positive,0.98284996,1
1897299118277714000,https://x.com/TeejayMaya/status/1897299118277713975,try  so far so good,2025-03-05 14:52:00,0,0,2,0,94.0,iamAbiodunAA,1580,5020,TeejayMaya,try far good,2025-03,positive,0.9453243,1
1897297372151210000,https://x.com/Iamkingsleyf/status/1897297372151210080,my coz been mention cardtonic or somethingthe thing is any usd card will work work but you need to change your store to us and use us address that is easy if you go with geegpay or grey,2025-03-05 14:45:00,0,1,1,0,300.0,copy_null,3320,2563,Iamkingsleyf,coz mention cardtonic somethingthe thing usd card work work need change store us use us address easy geegpay grey,2025-03,positive,0.49417293,1
1897289581634154800,https://x.com/Mustapha_mm1/status/1897289581634154847,noted,2025-03-05 14:14:00,0,0,0,0,45.0,symplyDAPO,2917,3141,Mustapha_mm1,noted,2025-03,neutral,0.5997346,0
1897287647590277400,https://x.com/mola1357667371/status/1897287647590277496,egbon just do me k make i eat good with my mama for here self,2025-03-05 14:06:00,0,0,0,0,215.0,symplyDAPO,3,87,mola1357667371,egbon k eat good mama self,2025-03,positive,0.5096559,1
1897286735354380800,https://x.com/MizAnjie/status/1897286735354380761,will check it out,2025-03-05 14:03:00,0,0,1,0,186.0,symplyDAPO,44930,203,MizAnjie,check,2025-03,neutral,0.6887756,0
1897285084262347000,https://x.com/Alaba589/status/1897285084262347121,dapsy latest ego foreign,2025-03-05 13:56:00,0,0,1,0,334.0,symplyDAPO,35655,3010,Alaba589,dapsy latest ego foreign,2025-03,neutral,0.71097386,0
1897285054340157400,https://x.com/_itarex/status/1897285054340157445,your friend sabi,2025-03-05 13:56:00,0,0,0,0,185.0,symplyDAPO,20101,6108,_itarex,friend sabi,2025-03,neutral,0.76385367,0
1897284373634003000,https://x.com/I_Chinemelum/status/1897284373634002988,make men taste this food nau egbonsince morning,2025-03-05 13:53:00,0,0,0,0,96.0,symplyDAPO,2253,2712,I_Chinemelum,men taste food nau egbonsince morning,2025-03,neutral,0.7487835,0
1897284318101430500,https://x.com/Wizebaba/status/1897284318101430410,i use them,2025-03-05 13:53:00,0,0,1,0,371.0,symplyDAPO,77964,2711,Wizebaba,use,2025-03,neutral,0.6930476,0
1897282552026763300,https://x.com/Officer_little/status/1897282552026763318,amazing opportunity enter to earn free  daily,2025-03-05 13:46:00,0,0,0,0,179.0,symplyDAPO,490,605,Officer_little,amazing opportunity enter earn free daily,2025-03,positive,0.93615925,1
1897282130113388800,https://x.com/symplyDAPO/status/1897282130113388869,i billed a friend of mine in us for some edits and he sent me  usa foot locker gift card today omo i rushed to  to trade it for today i am eating good this their  promo makes sense,2025-03-05 13:44:00,24,18,110,0,24805.0,,307465,11960,symplyDAPO,billed friend mine us edits sent usa foot locker gift card today omo rushed trade today eating good promo makes sense,2025-03,positive,0.89854413,1
1897249525385068800,https://x.com/haloverrar/status/1897249525385068841,your customer service cant do shit about it they lied its a bad asset a whopping sum of k,2025-03-05 11:35:00,0,0,0,0,12.0,cardtonic,1296,2140,haloverrar,customer service shit lied bad asset whopping sum k,2025-03,negative,0.9748011,-1
1897243187464561000,https://x.com/don_chitex/status/1897243187464560849,boss run me kyou na big name,2025-03-05 11:09:00,0,0,0,0,4.0,cardtonic,2562,4162,don_chitex,boss run kyou big name,2025-03,neutral,0.78410786,0
1897234093735338200,https://x.com/don_chitex/status/1897234093735338264,you mean  likes right,2025-03-05 10:33:00,0,1,1,0,13.0,cardtonic,2562,4162,don_chitex,mean likes right,2025-03,neutral,0.7163585,0
1897223790465339400,https://x.com/chigozie_nsn/status/1897223790465339430,give me my money joor,2025-03-05 09:52:00,0,1,0,0,8.0,cardtonic,106,127,chigozie_nsn,give money joor,2025-03,neutral,0.60178393,0
1897176668281950500,https://x.com/felafunk/status/1897176668281950505,sell it on cardtonic no enter anybody dm,2025-03-05 06:45:00,0,0,0,0,273.0,KingWestford,120,126,felafunk,sell cardtonic enter anybody dm,2025-03,neutral,0.8483431,0
1897140931155124500,https://x.com/Akinjoshua2017/status/1897140931155124525,this is nice,2025-03-05 04:23:00,0,0,0,0,22.0,symplyDAPO,43426,15663,Akinjoshua2017,nice,2025-03,positive,0.9850358,1
1896980671127806200,https://x.com/toolzmoney/status/1896980671127806320,thjs is good news,2025-03-04 17:46:00,0,0,0,0,32.0,symplyDAPO,293613,1338,toolzmoney,thjs good news,2025-03,positive,0.95967364,1
1896978182106132500,https://x.com/Alaba589/status/1896978182106132487,better update don drop,2025-03-04 17:36:00,0,0,0,0,26.0,symplyDAPO,35655,3010,Alaba589,better update drop,2025-03,neutral,0.6387446,0
1896973854951792600,https://x.com/Ewaoluwa_Aa/status/1896973854951792762,cardtonic,2025-03-04 17:19:00,0,1,0,0,64.0,ms_ifee,3457,1515,Ewaoluwa_Aa,cardtonic,2025-03,neutral,0.7221841,0
1896967690574815500,https://x.com/olamydefadilat/status/1896967690574815614,done,2025-03-04 16:55:00,0,0,0,0,14.0,symplyDAPO,85,332,olamydefadilat,done,2025-03,neutral,0.48753658,0
1896955550132486100,https://x.com/Toshoofbalogun/status/1896955550132486169,done,2025-03-04 16:07:00,0,0,0,0,15.0,symplyDAPO,98,322,Toshoofbalogun,done,2025-03,neutral,0.48753658,0
1896950964525109800,https://x.com/ilerioluwa_16/status/1896950964525109689,let go,2025-03-04 15:48:00,0,0,1,0,9.0,symplyDAPO,76,461,ilerioluwa_16,let,2025-03,neutral,0.5777638,0
1896940894622007800,https://x.com/Mc_Phils/status/1896940894622007684,lets go,2025-03-04 15:08:00,0,0,0,0,227.0,symplyDAPO,134035,11,Mc_Phils,lets,2025-03,neutral,0.50529605,0
1896936355365839000,https://x.com/Deathgame164/status/1896936355365839084,gimme client wey fi dey pay me so i can trade,2025-03-04 14:50:00,0,0,1,0,20.0,symplyDAPO,470,472,Deathgame164,gimme client wey fi dey pay trade,2025-03,neutral,0.83853394,0
1896936113182564400,https://x.com/Deathgame164/status/1896936113182564464,ok baby,2025-03-04 14:49:00,0,0,0,0,14.0,symplyDAPO,470,472,Deathgame164,ok baby,2025-03,neutral,0.55705106,0
1896932949297451300,https://x.com/I_Am_Winter/status/1896932949297451333,thanks for this,2025-03-04 14:37:00,0,0,1,0,65.0,symplyDAPO,376825,2566,I_Am_Winter,thanks,2025-03,positive,0.93811303,1
1896930480710385700,https://x.com/Hybrid_Ola/status/1896930480710385755,thank you for this updatemake sef don try,2025-03-04 14:27:00,0,0,0,0,72.0,symplyDAPO,27997,4667,Hybrid_Ola,thank updatemake sef try,2025-03,positive,0.9156069,1
1896927173824708900,https://x.com/Wizebaba/status/1896927173824708769,thanks mate,2025-03-04 14:14:00,0,0,1,0,47.0,symplyDAPO,77964,2711,Wizebaba,thanks mate,2025-03,neutral,0.4948045,0
1896924916374708200,https://x.com/Olalekanakogun/status/1896924916374708295,theyre practically all the same  pmcardtonic                                               chipper cash,2025-03-04 14:05:00,0,0,0,0,32.0,bigmorsh,17860,7924,Olalekanakogun,theyre practically pmcardtonic chipper cash,2025-03,neutral,0.7037396,0
1896918348514136000,https://x.com/symplyDAPO/status/1896918348514136089,looking for where to  sell your gift cards look no further as  got you coveredgrab their top usa ebay gift rate today at,2025-03-04 13:39:00,76,16,70,2,10816.0,,307469,11960,symplyDAPO,looking sell gift cards look got coveredgrab top usa ebay gift rate today,2025-03,neutral,0.5243267,0
1896917031968223500,https://x.com/Tz_ohhbeejay/status/1896917031968223556,cardbrother review for ig no good at all  and their rate no too differ from cardtonic,2025-03-04 13:33:00,0,0,0,1,37.0,Richard53797900,337,440,Tz_ohhbeejay,cardbrother review ig good rate differ cardtonic,2025-03,negative,0.8479991,-1
1896915293982851300,https://x.com/Richard53797900/status/1896915293982851401,cardtonic slow like crazy and low rate but no reaping  try cardbrother fast and reliable,2025-03-04 13:27:00,0,1,0,0,38.0,Tz_ohhbeejay,20,46,Richard53797900,cardtonic slow like crazy low rate reaping try cardbrother fast reliable,2025-03,neutral,0.47026098,0
1896915012205310200,https://x.com/Richard53797900/status/1896915012205310317,years with cardtonic nothing like scam,2025-03-04 13:25:00,0,1,0,0,32.0,YSlime_03,20,46,Richard53797900,years cardtonic nothing like scam,2025-03,neutral,0.48490915,0
1896896934562185500,https://x.com/topeoziegbe/status/1896896934562185499,cardtonic anytime,2025-03-04 12:14:00,0,0,0,0,33.0,madpinkin,1059,2168,topeoziegbe,cardtonic anytime,2025-03,neutral,0.7883746,0
1896894282986131700,https://x.com/mister_YB/status/1896894282986131708,thieves have dumped them and uninstall their app try grey or cardtonic,2025-03-04 12:03:00,0,0,1,0,72.0,bigmorsh,3269,3504,mister_YB,thieves dumped uninstall app try grey cardtonic,2025-03,negative,0.90198016,-1
1896874320108093700,https://x.com/Fuckzacky/status/1896874320108093632,cardtonic,2025-03-04 10:44:00,0,1,0,0,73.0,TwoThreeYdk,2179,888,Fuckzacky,cardtonic,2025-03,neutral,0.7221841,0
1896847233062150700,https://x.com/Arisade001/status/1896847233062150528,isswr cuz me i know say cardtonic dey come thru,2025-03-04 08:56:00,0,1,0,0,41.0,YSlime_03,18,30,Arisade001,isswr cuz say cardtonic dey come thru,2025-03,neutral,0.84691674,0
1896834385414140200,https://x.com/bhadman010/status/1896834385414140045,my bro i dey redeem all valid gc and quick payment,2025-03-04 08:05:00,0,0,0,0,39.0,Miguel_is_back,1443,1369,bhadman010,bro dey redeem valid gc quick payment,2025-03,neutral,0.61526316,0
1896830376523575300,https://x.com/Miguel_is_back/status/1896830376523575422,abi make you show me way,2025-03-04 07:49:00,0,0,0,0,27.0,realyungwizzy,298,1375,Miguel_is_back,abi show way,2025-03,neutral,0.6859558,0
1896830338816688600,https://x.com/Miguel_is_back/status/1896830338816688535,person no trust vendor person still no fit trust all this app again nawa ooo   konidafun yin,2025-03-04 07:49:00,0,4,1,1,329.0,,298,1375,Miguel_is_back,person trust vendor person still fit trust app nawa ooo konidafun yin,2025-03,negative,0.69470507,-1
1896795836560134400,https://x.com/JJeffrreyy_/status/1896795836560134430,didnt have data  i tried withdrawing  points i converted but it didnt work yesterday came back today and tried using it to subscribe directly and it worked thank you cardtonic,2025-03-04 05:32:00,0,1,0,0,13.0,cardtonic,480,653,JJeffrreyy_,didnt data tried withdrawing points converted didnt work yesterday came back today tried using subscribe directly worked thank cardtonic,2025-03,neutral,0.50308806,0
1896790224908571100,https://x.com/mary_m90204/status/1896790224908571080,cardtonic and ant dog i pity all of una wey won go trade for there god go will help me,2025-03-04 05:10:00,0,1,1,0,128.0,madpinkin,53,454,mary_m90204,cardtonic ant dog pity una wey trade god help,2025-03,negative,0.5889895,-1
1896785292314739000,https://x.com/Miguel_is_back/status/1896785292314738840,yall are scammers,2025-03-04 04:50:00,0,1,0,0,29.0,cardtonic,298,1375,Miguel_is_back,yall scammers,2025-03,negative,0.95567626,-1
1896782296247894300,https://x.com/Miguel_is_back/status/1896782296247894338,una dey ripped too,2025-03-04 04:38:00,0,1,0,0,14.0,cardtonic,298,1375,Miguel_is_back,una dey ripped,2025-03,neutral,0.6128171,0
1896751795093041400,https://x.com/0doubt_1/status/1896751795093041488,hey  been trading with you over year what going on with the app never delay my trade until  a day suit things out pls,2025-03-04 02:37:00,0,0,1,0,85.0,Mind_Essentials,31,114,0doubt_1,hey trading year going app never delay trade day suit things pls,2025-03,neutral,0.6881989,0
1896750831816626400,https://x.com/herdeylekan/status/1896750831816626362,cardtonic never scam you before,2025-03-04 02:33:00,0,1,0,0,507.0,madpinkin,812,998,herdeylekan,cardtonic never scam,2025-03,negative,0.5141603,-1
1896699910759780400,https://x.com/Teetrump001/status/1896699910759780354,your customer service is totally shit,2025-03-03 23:11:00,0,0,0,0,20.0,cardtonic,28,65,Teetrump001,customer service totally shit,2025-03,negative,0.9813736,-1
1896689826486993000,https://x.com/John70944471850/status/1896689826486992969,use face id fr security instead of pin to save stress,2025-03-03 22:31:00,0,0,1,0,17.0,Pauloskyy0,9,148,John70944471850,use face id fr security instead pin save stress,2025-03,neutral,0.72201174,0
1896678486426919400,https://x.com/Rich_meek7/status/1896678486426919412,i ve been using cardtonic for over  yrs now  it nice   but any good platform to send funds to canada and us from ja  somebody help pls,2025-03-03 21:46:00,0,5,3,0,4886.0,madpinkin,114,96,Rich_meek7,using cardtonic yrs nice good platform send funds canada us ja somebody help pls,2025-03,positive,0.7319672,1
1896676315736273400,https://x.com/DreamArts89/status/1896676315736273304,why the delay since about an hour,2025-03-03 21:37:00,0,1,0,0,39.0,cardtonic,7,83,DreamArts89,delay since hour,2025-03,negative,0.52352494,-1
1896652868926795800,https://x.com/symplyDAPO/status/1896652868926795848,yes o,2025-03-03 20:04:00,0,0,0,0,82.0,dahtgirl_ajex,307469,11960,symplyDAPO,yes,2025-03,neutral,0.48417795,0
1896651735281901800,https://x.com/Mr_Teekay001/status/1896651735281901812,nice ratex,2025-03-03 19:59:00,0,0,0,0,26.0,symplyDAPO,44725,9133,Mr_Teekay001,nice ratex,2025-03,positive,0.84288865,1
1896651105712636200,https://x.com/dahtgirl_ajex/status/1896651105712636174,cash out,2025-03-03 19:57:00,0,1,0,0,74.0,symplyDAPO,128796,9564,dahtgirl_ajex,cash,2025-03,neutral,0.56933236,0
1896651047084733000,https://x.com/Incredibleefa/status/1896651047084732910,cardtonic is the only app im recommending there,2025-03-03 19:57:00,0,0,0,0,617.0,madpinkin,815,831,Incredibleefa,cardtonic app recommending,2025-03,positive,0.8134806,1
1896651008111206700,https://x.com/atm_taiwo/status/1896651008111206574,my wish too but dapper don use that cardtonic shit pinned both him and ballo down as he make dem d ambassadors na wetin he wan do seyi that time but that one wise up  hope tml can see,2025-03-03 19:56:00,0,1,0,0,25.0,badboi_______,376,253,atm_taiwo,wish dapper use cardtonic shit pinned ballo dem ambassadors wetin wan seyi time wise hope tml,2025-03,neutral,0.62969327,0
1896638520787357700,https://x.com/Miraclepri5977/status/1896638520787357731,is fucking poor come and use my own rate,2025-03-03 19:07:00,0,0,0,0,28.0,symplyDAPO,11,205,Miraclepri5977,fucking poor come use rate,2025-03,negative,0.9553225,-1
1896631495512801800,https://x.com/Tz_ohhbeejay/status/1896631495512801667,cardtonic has been delivering right from time  they are just slow tho you got a bad card bro,2025-03-03 18:39:00,0,1,3,0,426.0,stakerszn,337,440,Tz_ohhbeejay,cardtonic delivering right time slow tho got bad card bro,2025-03,neutral,0.5014632,0
