id,url,tweet,date,retweetCount,replyCount,likeCount,quoteCount,viewCount,inReplyToUsername,author/followers,author/following,author/userName
1565820000000000000,https://x.com/UltimateKy/status/1565822646440366081,@cardtonic Sleep ni ooo,2022-09-02 22:03:00,0,0,0,0,,cardtonic,40,122,UltimateKy
1565820000000000000,https://x.com/OIM_TV/status/1565822020406984708,@cardtonic I tried logging in to trade tonight but the app is taking me back after logging in,2022-09-02 22:00:00,0,0,0,0,,cardtonic,2991,2147,OIM_TV
1565780000000000000,https://x.com/DcMakani/status/1565780179712188417,@cardtonic Mad. Scammers are actually doing this?,2022-09-02 19:14:00,0,1,0,0,,cardtonic,391,947,DcMakani
1565780000000000000,https://x.com/adrianIkeaba/status/1565779302062473217,@cardtonic Lmao??,2022-09-02 19:10:00,0,1,0,0,,cardtonic,685,365,adrianIkeaba
1565770000000000000,https://x.com/leni_victor/status/1565774145950044170,"@cardtonic Issokay, I'm coming",2022-09-02 18:50:00,0,1,0,0,,cardtonic,1744,2041,leni_victor
1565740000000000000,https://x.com/godswill_ubani/status/1565737446108700675,@cardtonic Going to a game house during school hours,2022-09-02 16:24:00,0,0,0,0,,cardtonic,41,411,godswill_ubani
1565720000000000000,https://x.com/KingsleyOU_/status/1565724818737176578,@cardtonic Especially when you're owing school fees ??????,2022-09-02 15:34:00,0,0,0,0,,cardtonic,5100,4273,KingsleyOU_
1565720000000000000,https://x.com/MakanjuFestus/status/1565723185030602752,@cardtonic @KingsleyOU_ Most especially sneaking out of school early to get there fast ??????�.we saw shege,2022-09-02 15:27:00,0,0,1,0,,cardtonic,1341,2199,MakanjuFestus
1565720000000000000,https://x.com/AkerelePhebe/status/1565722132109299714,@cardtonic Mine doing chores,2022-09-02 15:23:00,0,0,0,0,,cardtonic,2833,3623,AkerelePhebe
1565720000000000000,https://x.com/Shazamsng/status/1565721607452106753,@cardtonic It was my curiosity. I was always asking questions. They even nicknamed me lawyer.,2022-09-02 15:21:00,0,0,0,0,,cardtonic,245,1027,Shazamsng
1565720000000000000,https://x.com/ColdNiqqa/status/1565721088675512321,@cardtonic Sleep definitely,2022-09-02 15:19:00,0,0,0,0,,cardtonic,89,995,ColdNiqqa
1565700000000000000,https://x.com/Tife_GNL/status/1565696033207771139,@cardtonic Playing game on the computer ????....,2022-09-02 13:39:00,0,1,0,0,,cardtonic,1113,953,Tife_GNL
1565700000000000000,https://x.com/KingsleyOU_/status/1565695991860396032,@cardtonic Going to the game house ??,2022-09-02 13:39:00,0,1,0,0,,cardtonic,5100,4273,KingsleyOU_
1565680000000000000,https://x.com/M_A_B_OF_LAGOS/status/1565675308401004544,@cardtonic Cadtonic gift card. ??????,2022-09-02 12:17:00,0,0,0,0,,cardtonic,83,56,M_A_B_OF_LAGOS
1565650000000000000,https://x.com/AllSparkTech1/status/1565651032373329921,@cardtonic Is there another phase after this ?,2022-09-02 10:41:00,0,0,0,0,,cardtonic,74,254,AllSparkTech1
1565610000000000000,https://x.com/marionbraide_/status/1565611623745818626,@cardtonic Actually wondering too,2022-09-02 08:04:00,0,0,0,0,,cardtonic,152,711,marionbraide_
1565580000000000000,https://x.com/patrickwestern1/status/1565580488428888064,@Alonsowillie3 @cardtonic That�s true use Pandar,2022-09-02 06:00:00,0,0,0,0,,Alonsowillie3,105,883,patrickwestern1
1565450000000000000,https://x.com/Kelee_Chi/status/1565448029892755457,@cardtonic He might start against Arsenal,2022-09-01 21:14:00,0,1,0,0,,cardtonic,1478,2154,Kelee_Chi
1565330000000000000,https://x.com/MahexxxX/status/1565334280565272576,"@cardtonic Ameen, we wish you same",2022-09-01 13:42:00,0,0,0,0,,cardtonic,195,1547,MahexxxX
1565330000000000000,https://x.com/nneka_chidimma1/status/1565334151200354310,@cardtonic Happy new month,2022-09-01 13:41:00,0,0,0,0,,cardtonic,286,379,nneka_chidimma1
1565250000000000000,https://x.com/sleeks_desires/status/1565247711326216193,@Ateduru05 @mrceeken @cardtonic @BlacYoungsta18 @DoorSurvey @JovialHope Toor,2022-09-01 07:58:00,0,1,1,0,,Ateduru05,5847,3278,sleeks_desires
1565250000000000000,https://x.com/sleeks_desires/status/1565246848499126273,@Ateduru05 @mrceeken @cardtonic @BlacYoungsta18 @DoorSurvey @JovialHope Abeg remove me from this thing e Dey mess up my mentions,2022-09-01 07:55:00,0,1,1,0,,Ateduru05,5847,3278,sleeks_desires
1565200000000000000,https://x.com/dalmiya_chanda/status/1565203414518272001,"@cardtonic Amazon gift card

#QuestionOfTheDay
#cardtonic",2022-09-01 05:02:00,0,0,0,0,,cardtonic,440,4052,dalmiya_chanda
1565160000000000000,https://x.com/_bigzam/status/1565155476899233793,@cardtonic how do I get to know my Cardtonic ID?,2022-09-01 01:51:00,0,0,0,0,,cardtonic,1129,996,_bigzam
1565040000000000000,https://x.com/qudus59524974/status/1565043987874025474,@cardtonic Amazon gift card,2022-08-31 18:28:00,0,0,0,0,,cardtonic,8,94,qudus59524974
1565010000000000000,https://x.com/Olawinners/status/1565013038117359616,"Hello please I need a good suggestion on which application I can trade my gift cards with. @cardtonic have disappointed me so much. They always tell me that my gift card is exposed, while it's not. I will trade 5 different cards at once but they will only accept 3",2022-08-31 16:25:00,0,0,0,0,,,5476,5401,Olawinners
1565000000000000000,https://x.com/tizzyvegas_/status/1565002918704578565,@cardtonic Dicklofenack Chopping Gift card,2022-08-31 15:45:00,0,0,0,0,,cardtonic,1876,3174,tizzyvegas_
1564980000000000000,https://x.com/ajay_bobo/status/1564979686085726208,"@cardtonic @cardtonic una no tell me on time say una get issues with Some banks.
My withdrawal has been on pending for hours now, at least reverse it na ??",2022-08-31 14:13:00,0,1,0,0,,cardtonic,341,549,ajay_bobo
1564940000000000000,https://x.com/Dianna625/status/1564941041232396289,@cardtonic Ante natal gift card,2022-08-31 11:39:00,0,0,0,0,,cardtonic,6,37,Dianna625
1564750000000000000,https://x.com/France40607988/status/1564754636308979713,@cardtonic Amazon,2022-08-30 23:19:00,0,0,0,0,,cardtonic,9,176,France40607988
1564730000000000000,https://x.com/askgenim/status/1564731898794065920,@cardtonic Amazing gift card,2022-08-30 21:48:00,0,1,3,0,,cardtonic,158,39,askgenim
1564720000000000000,https://x.com/NDanbadan/status/1564723742705651714,@cardtonic MacBook gift card ??????,2022-08-30 21:16:00,0,0,0,0,,cardtonic,191,521,NDanbadan
1564660000000000000,https://x.com/Icoder88/status/1564662703532265478,@cardtonic Sapa Gift card,2022-08-30 17:13:00,0,0,0,0,,cardtonic,69,1454,Icoder88
1564650000000000000,https://x.com/Nzepikin1/status/1564650043948285953,@cardtonic Google steam card ??,2022-08-30 16:23:00,0,0,0,0,,cardtonic,15,122,Nzepikin1
1564640000000000000,https://x.com/lawal_khaliq/status/1564638485126021126,@cardtonic Facebook gift card,2022-08-30 15:37:00,0,0,1,0,,cardtonic,159,287,lawal_khaliq
1564630000000000000,https://x.com/FegaDukes/status/1564633875912982537,@cardtonic Nordstrom! ??,2022-08-30 15:19:00,0,0,1,0,,cardtonic,1433,1741,FegaDukes
1564630000000000000,https://x.com/iamakin27/status/1564631674524147720,@cardtonic Stream ??,2022-08-30 15:10:00,0,0,1,0,,cardtonic,1699,2354,iamakin27
1564630000000000000,https://x.com/Ethnic_recovery/status/1564631186906947590,@cardtonic Mr Biggs gift card??,2022-08-30 15:08:00,0,0,1,0,,cardtonic,6231,387,Ethnic_recovery
1564630000000000000,https://x.com/DansumaLawrence/status/1564630150607683584,@cardtonic I dey dis table??,2022-08-30 15:04:00,0,0,0,0,,cardtonic,48,398,DansumaLawrence
1564560000000000000,https://x.com/Tife_GNL/status/1564560096058818560,@cardtonic @lagosfoodbank Wow... Love this @cardtonic,2022-08-30 10:26:00,0,0,0,0,,cardtonic,1113,953,Tife_GNL
1564560000000000000,https://x.com/AM_SMARTKIHD/status/1564557167667167232,@cardtonic @lagosfoodbank Keep it up my good people of @cardtonic,2022-08-30 10:14:00,0,0,0,0,,cardtonic,72,252,AM_SMARTKIHD
1564490000000000000,https://x.com/qudus59524974/status/1564490020026736640,@cardtonic Yes for sure,2022-08-30 05:47:00,0,0,0,0,,cardtonic,8,94,qudus59524974
1564260000000000000,https://x.com/badman_dante/status/1564259854524588032,@cardtonic Looking forward to scale through #UpskillByCardtonic program??,2022-08-29 14:33:00,0,0,0,0,,cardtonic,511,600,badman_dante
1564170000000000000,https://x.com/Segnapor/status/1564170140790521856,@cardtonic HALLELUJAH and Amen Pastor Cardtonic????,2022-08-29 08:36:00,0,0,0,0,,cardtonic,814,111,Segnapor
1564020000000000000,https://x.com/Segnapor/status/1564015265406660608,@cardtonic ABEGETH THEE!??????????,2022-08-28 22:21:00,0,1,1,0,,cardtonic,814,111,Segnapor
1563850000000000000,https://x.com/BarbieJahne1/status/1563848459509239808,@cardtonic I was so sad ?? . I always want him to score a goal,2022-08-28 11:18:00,0,0,0,0,,cardtonic,3,17,BarbieJahne1
1563830000000000000,https://x.com/me_chuddy/status/1563832643946422272,"@cardtonic Anybody can actually deliver in a football team
However placing your entire hope on the shoulders of one man is actually not okay.
Does it mean Liverpool cannot deliver in the absence of Salah?",2022-08-28 10:15:00,0,0,0,0,,cardtonic,7,24,me_chuddy
1563600000000000000,https://x.com/Peterxx30bg/status/1563596721426677763,@Chief_ochuko @cardtonic Lol omo good for them sha o,2022-08-27 18:38:00,0,0,0,0,,Big_Ochuko,931,890,Peterxx30bg
1563570000000000000,https://x.com/OmariaBosco/status/1563574743089172486,"@cardtonic This is disgusting, stop it. We are not interested in your products any more",2022-08-27 17:10:00,0,0,0,0,,cardtonic,727,769,OmariaBosco
1563540000000000000,https://x.com/Icoder88/status/1563539925496401923,@cardtonic Just signed up few minutes ago,2022-08-27 14:52:00,0,1,0,0,,cardtonic,69,1454,Icoder88
1563530000000000000,https://x.com/OtubaMathew/status/1563527242348498945,@AkerelePhebe @FavorGrace90 @AMGistelrooy @DeleMotors @LouieDi13 @_AsiwajuLerry @estheradewale02 @kizzyuzoma @Jerryebune @Vizzy_rayven @nite_angel98 @LUKEOFUK @DONJAZZY @cardtonic @wfokey I need size 43,2022-08-27 14:01:00,0,0,0,0,,AkerelePhebe,39,310,OtubaMathew
1563530000000000000,https://x.com/O_Jey3/status/1563525359391215616,@PeterUwaila @cardtonic Is it on Netflix ??,2022-08-27 13:54:00,0,0,0,0,,PeterUwaila,82,100,O_Jey3
1563520000000000000,https://x.com/O_Jey3/status/1563521974181060608,"@coolashrita @cardtonic Awwn??
Thanks a bunch. I'll definitely check it out",2022-08-27 13:41:00,0,1,0,0,,coolashrita,82,100,O_Jey3
1563310000000000000,https://x.com/Ayordehji/status/1563314268430544896,@cardtonic Top gun,2022-08-26 23:55:00,0,0,0,0,,cardtonic,906,1856,Ayordehji
1563260000000000000,https://x.com/O_Jey3/status/1563258866628194305,"#100DaysOfCode #100daysofcodechallenge
Day 45:
Spent the day trying to fix the inter currency conversion error..
And I listened to the space recording hosted by @cardtonic yesterday, so encouraging ??",2022-08-26 20:15:00,6,1,9,0,,,82,100,O_Jey3
1563250000000000000,https://x.com/AkerelePhebe/status/1563254770550603777,@cardtonic More strength boss,2022-08-26 19:59:00,0,0,0,0,,cardtonic,2833,3623,AkerelePhebe
1563230000000000000,https://x.com/MahexxxX/status/1563229025455448065,@cardtonic 365 days,2022-08-26 18:16:00,0,0,0,0,,cardtonic,195,1547,MahexxxX
1563180000000000000,https://x.com/ogechicalista1/status/1563181927628058624,@cardtonic Congratultions,2022-08-26 15:09:00,0,0,0,0,,cardtonic,3935,5456,ogechicalista1
1563170000000000000,https://x.com/ceejay_okay/status/1563169034664697857,@M_DEEBOSS @cardtonic I don't think Top Gun is on Netflix,2022-08-26 14:18:00,0,1,1,0,,M_DEEBOSS,1409,1560,ceejay_okay
1563160000000000000,https://x.com/GodneedUhealthy/status/1563161732247236608,@ElochiBlog @cardtonic Thank you Cardtonic!!! You guys are awesome. I wasn't able to meet up with meeting last night but i definitely replayed the audio this morning and it was a lit session. I picked a few lessons from other techies who aired their thoug,2022-08-26 13:49:00,2,0,8,0,,ElochiBlog,2,42,GodneedUhealthy
1563150000000000000,https://x.com/haryanfe01/status/1563145367591329794,@cardtonic Fucking Rippers.... Be careful with them https://t.co/osPIxp8QuU,2022-08-26 12:44:00,0,0,0,0,,cardtonic,4,41,haryanfe01
1563140000000000000,https://x.com/marnin_a/status/1563143240550735873,@cardtonic Congratulations to all of them??,2022-08-26 12:36:00,0,0,0,0,,cardtonic,310,715,marnin_a
1563140000000000000,https://x.com/AkerelePhebe/status/1563141996088201217,"@cardtonic Congratulations to them
God bless you boss",2022-08-26 12:31:00,0,0,0,0,,cardtonic,2833,3623,AkerelePhebe
1563140000000000000,https://x.com/nneka_chidimma1/status/1563141353881874436,@cardtonic Congratulations to them,2022-08-26 12:28:00,0,0,0,0,,cardtonic,286,379,nneka_chidimma1
1563130000000000000,https://x.com/NDanbadan/status/1563134320373825537,@cardtonic It's not easy honestly,2022-08-26 12:00:00,0,0,0,0,,cardtonic,191,521,NDanbadan
1563130000000000000,https://x.com/NDanbadan/status/1563134231781314568,"@cardtonic As in, or come turn semo or this ??????",2022-08-26 12:00:00,0,0,0,0,,cardtonic,191,521,NDanbadan
1563120000000000000,https://x.com/Nonye_dev/status/1563120119353851904,@cardtonic Hyped??,2022-08-26 11:04:00,0,0,0,0,,cardtonic,17,109,Nonye_dev
1562970000000000000,https://x.com/BillionaireDams/status/1562971444971126789,@cardtonic Almost missed this. Checked my mail and saw it last minute. Thank you so much @cardtonic God bless,2022-08-26 01:13:00,0,0,0,0,,cardtonic,0,28,BillionaireDams
1562940000000000000,https://x.com/haryanfe01/status/1562939782430445568,@cardtonic They are rippers https://t.co/Ps5zQ9eVSJ,2022-08-25 23:07:00,0,0,0,0,,cardtonic,4,41,haryanfe01
1562940000000000000,https://x.com/haryanfe01/status/1562939233513656327,@cardtonic You pole are rippers https://t.co/dd8X9G0PBJ,2022-08-25 23:05:00,0,0,0,0,,cardtonic,4,41,haryanfe01
1562940000000000000,https://x.com/Tesimune/status/1562937769369935872,@cardtonic @LilAdonise I missed the space,2022-08-25 22:59:00,0,0,1,0,,cardtonic,152,114,Tesimune
1562910000000000000,https://x.com/amdie111/status/1562911710192627713,"@cardtonic Didn't make It on time to join
But the recording shows the stories shared are amazing thank you @cardtonic",2022-08-25 21:16:00,0,0,0,0,,cardtonic,182,419,amdie111
1562910000000000000,https://x.com/naza_designs/status/1562910634677014528,@cardtonic Is the registration still on,2022-08-25 21:11:00,0,0,0,0,,cardtonic,26,46,naza_designs
1562910000000000000,https://x.com/ElochiBlog/status/1562909839785082881,"This was an amazing session!
Thank you @cardtonic for this space.

Let's do More...??????",2022-08-25 21:08:00,1,1,13,0,,,1251,4944,ElochiBlog
1562910000000000000,https://x.com/BrianOluohu/status/1562907251429412864,"Awesome conversation ??, @cardtonic .",2022-08-25 20:58:00,0,0,1,0,,,39,102,BrianOluohu
1562910000000000000,https://x.com/Hen_ode/status/1562906852379086851,@cardtonic Thank you @cardtonic for hearing our stories.,2022-08-25 20:56:00,0,0,0,1,,cardtonic,213,1677,Hen_ode
1562910000000000000,https://x.com/officialmarcorn/status/1562906826647142430,@Tech_Girl5 @cardtonic I have.,2022-08-25 20:56:00,0,0,0,0,,Tech_Girl5,4623,3849,officialmarcorn
1562910000000000000,https://x.com/BrianOluohu/status/1562906469657325573,@cardtonic Thank you @cardtonic ??,2022-08-25 20:55:00,0,0,1,0,,cardtonic,39,102,BrianOluohu
1562910000000000000,https://x.com/officialmarcorn/status/1562906324941553665,@cardtonic Nice one. Thank you.,2022-08-25 20:54:00,0,1,0,0,,cardtonic,4623,3849,officialmarcorn
1562910000000000000,https://x.com/BOpatola/status/1562906321963597824,"@cardtonic No super powers o!
We've got no choice",2022-08-25 20:54:00,0,0,0,0,,cardtonic,65,100,BOpatola
1562910000000000000,https://x.com/codeboyfriend/status/1562906277671739398,Being on @cardtonic space is really interesting.. I love it ??,2022-08-25 20:54:00,1,0,10,0,,,124,137,codeboyfriend
1562910000000000000,https://x.com/Icoder88/status/1562906153180229635,@cardtonic I had a great time during this space????,2022-08-25 20:53:00,0,0,0,0,,cardtonic,69,1454,Icoder88
1562910000000000000,https://x.com/theprojectwhiz/status/1562906059941228547,"@cardtonic I had a nice time, thank you so much @cardtonic",2022-08-25 20:53:00,1,0,8,0,,cardtonic,129,374,theprojectwhiz
1562910000000000000,https://x.com/Icoder88/status/1562905987266510849,Thank you @cardtonic for hosting this space Kudos?? waiting on the next phase of this competition,2022-08-25 20:53:00,2,0,9,0,,,69,1454,Icoder88
1562900000000000000,https://x.com/egba791/status/1562903922205143045,"@cardtonic I'm not able to join the space because of bad network, that one na juju on it's own",2022-08-25 20:45:00,0,0,0,1,,cardtonic,179,233,egba791
1562900000000000000,https://x.com/Emmyy_A/status/1562897081878327298,@cardtonic Hmm..Ain't easy though fr,2022-08-25 20:17:00,0,0,0,0,,cardtonic,278,667,Emmyy_A
1562890000000000000,https://x.com/Hen_ode/status/1562894470412369920,"@cardtonic Na  ""T�"" oo.  Tech in Trenches ??",2022-08-25 20:07:00,3,1,13,0,,cardtonic,213,1677,Hen_ode
1562890000000000000,https://x.com/Hen_ode/status/1562893826905083906,Thanks for the opportunity @cardtonic. The goal  is to become a better person and make it too ??,2022-08-25 20:05:00,0,0,0,1,,,213,1677,Hen_ode
1562890000000000000,https://x.com/IamAdebayoAA/status/1562893046206697475,@cardtonic Big congrats ?? ?,2022-08-25 20:01:00,0,0,0,0,,cardtonic,357,921,IamAdebayoAA
1562890000000000000,https://x.com/shalomjessica_/status/1562891019103784961,@maroski3 @cardtonic At all,2022-08-25 19:53:00,0,0,0,0,,maroski3,65,6,shalomjessica_
1562890000000000000,https://x.com/shalomjessica_/status/1562890947876495360,"@Icoder88 @cardtonic Thank you ??
It's way better now",2022-08-25 19:53:00,0,0,1,0,,Icoder88,65,6,shalomjessica_
1562890000000000000,https://x.com/shalomjessica_/status/1562889073186209792,"@cardtonic It wasn't ??
But exercises helped ??",2022-08-25 19:46:00,0,0,0,0,,cardtonic,65,6,shalomjessica_
1562890000000000000,https://x.com/Icoder88/status/1562888139504783361,@cardtonic @shalomjessica_ So sorry ??,2022-08-25 19:42:00,0,1,0,0,,cardtonic,69,1454,Icoder88
1562890000000000000,https://x.com/techbro1908/status/1562887993056059392,currently listening to @cardtonic space,2022-08-25 19:41:00,0,0,0,0,,,3082,2978,techbro1908
1562890000000000000,https://x.com/BrianOluohu/status/1562887225402355712,@maroski3 @cardtonic Joined ???? https://t.co/afjGaaw4eB,2022-08-25 19:38:00,0,0,0,0,,maroski3,39,102,BrianOluohu
1562890000000000000,https://x.com/Icoder88/status/1562886692171747328,@cardtonic Present?? https://t.co/YGz39gp6ZI,2022-08-25 19:36:00,0,0,0,0,,cardtonic,69,1454,Icoder88
1562890000000000000,https://x.com/Deepraiz1/status/1562886616263245825,@cardtonic Joined @cardtonic https://t.co/Q4N5F4RtLJ,2022-08-25 19:36:00,0,0,0,0,,cardtonic,1116,944,Deepraiz1
1562890000000000000,https://x.com/Hen_ode/status/1562886300876697601,@cardtonic Joined ?,2022-08-25 19:35:00,0,0,0,0,,cardtonic,213,1677,Hen_ode
1562890000000000000,https://x.com/AkerelePhebe/status/1562886151525912582,@cardtonic Nice hearing your voice boss https://t.co/QZFUO0clO1,2022-08-25 19:34:00,0,0,0,0,,cardtonic,2833,3623,AkerelePhebe
1562880000000000000,https://x.com/OnoyomDavid/status/1562883810831712262,@cardtonic Great ??,2022-08-25 19:25:00,0,0,0,0,,cardtonic,237,666,OnoyomDavid
1562880000000000000,https://x.com/JerryBe93540603/status/1562883425757175814,@cardtonic The app Solo learn,2022-08-25 19:23:00,0,0,0,0,,cardtonic,9,41,JerryBe93540603
1562880000000000000,https://x.com/allahisrabb/status/1562882191293841413,This is for @cardtonic https://t.co/c6rTiI3u64,2022-08-25 19:18:00,0,0,2,0,,,219,295,allahisrabb
1562880000000000000,https://x.com/lagosfoodbank/status/1562881343289438210,"Successful Distribution Today.????????????

We had a successful food-relief distribution today for some of the vulnerable women living in the underserved communities within and outside Agege, Lagos State.

Today's distribution was in partnership with @cardtonic https://t.co/VImzzgZjsS",2022-08-25 19:15:00,1,0,7,0,,,4230,1,lagosfoodbank
1562880000000000000,https://x.com/lagosfoodbank/status/1562881178306478080,"Successful Distribution Today.????????????

We had a successful food-relief distribution today for some of the vulnerable women living in the underserved communities within and outside Agege, Lagos State.

Today's distribution was in partnership with @cardtonic https://t.co/HnKCC129kq",2022-08-25 19:14:00,1,0,2,0,,,4230,1,lagosfoodbank
1562880000000000000,https://x.com/lagosfoodbank/status/1562880753205071874,"Currently happening at the Food Bank.@cardtonic team getting set to reach out.

Today we are reaching out to the resilient women of Dopemu Community, Agege in partnership with Tonic Technologies.�

Our partner, Tonic Technologies @cardtonic https://t.co/1eEFOQKurf",2022-08-25 19:13:00,1,0,2,0,,,4230,1,lagosfoodbank
1562880000000000000,https://x.com/pwamadeinwarri/status/1562875524594413570,@cardtonic We Mount ???,2022-08-25 18:52:00,0,0,0,0,,cardtonic,36,95,pwamadeinwarri
1562880000000000000,https://x.com/AdesewaKolawol4/status/1562875126613360640,@cardtonic Thank you for the update.,2022-08-25 18:50:00,0,0,0,0,,cardtonic,3,60,AdesewaKolawol4
1562850000000000000,https://x.com/MAnileleye/status/1562853943604310017,@cardtonic Looking forward to it??,2022-08-25 17:26:00,0,0,0,0,,cardtonic,121,366,MAnileleye
1562850000000000000,https://x.com/MahexxxX/status/1562853866781020170,@cardtonic Can't miss out on this,2022-08-25 17:26:00,0,0,0,0,,cardtonic,195,1547,MahexxxX
1562850000000000000,https://x.com/adrianIkeaba/status/1562852617197273089,@cardtonic Set and ready,2022-08-25 17:21:00,0,0,1,0,,cardtonic,685,365,adrianIkeaba
1562850000000000000,https://x.com/Phldex/status/1562851867171860486,@cardtonic This is gonna be fun ????,2022-08-25 17:18:00,0,0,1,0,,cardtonic,8,60,Phldex
1562850000000000000,https://x.com/01olafeezy/status/1562850714111488001,"@cardtonic Yeah !
It's going to be an interesting session",2022-08-25 17:13:00,0,0,0,0,,cardtonic,17,139,01olafeezy
1562850000000000000,https://x.com/AlexUzoma13/status/1562848553474879489,@cardtonic I can't wait,2022-08-25 17:05:00,0,0,1,0,,cardtonic,3,140,AlexUzoma13
1562850000000000000,https://x.com/mindset001/status/1562845211344048128,@cardtonic Eagerly waiting,2022-08-25 16:51:00,0,0,2,0,,cardtonic,129,373,mindset001
1562850000000000000,https://x.com/adeluadeoniye14/status/1562845168402702337,@cardtonic Amazing ??,2022-08-25 16:51:00,0,0,1,0,,cardtonic,58,360,adeluadeoniye14
1562850000000000000,https://x.com/reverendjoseph7/status/1562845057463439361,@cardtonic Confirmed,2022-08-25 16:51:00,0,0,1,0,,cardtonic,7,105,reverendjoseph7
1562840000000000000,https://x.com/Only1Lara/status/1562844996755021826,@cardtonic Good to go,2022-08-25 16:50:00,0,0,2,0,,cardtonic,1186,1001,Only1Lara
1562840000000000000,https://x.com/horllywayne/status/1562844860834803712,@cardtonic Confirm ??,2022-08-25 16:50:00,0,0,1,0,,cardtonic,9,164,horllywayne
1562840000000000000,https://x.com/danieladeeri/status/1562844797403947009,@cardtonic Let�s gooo ??,2022-08-25 16:50:00,0,0,1,0,,cardtonic,2270,691,danieladeeri
1562830000000000000,https://x.com/Tife_GNL/status/1562833825260253184,@cardtonic See you by 8:30,2022-08-25 16:06:00,0,0,0,0,,cardtonic,1113,953,Tife_GNL
1562800000000000000,https://x.com/Auntynurse2/status/1562798264167960580,@cardtonic Whatsapp,2022-08-25 13:45:00,0,0,0,0,,cardtonic,1365,2433,Auntynurse2
1562790000000000000,https://x.com/Bamisayemichae4/status/1562794512803475457,@cardtonic Hotmail,2022-08-25 13:30:00,0,0,0,0,,cardtonic,67,425,Bamisayemichae4
1562790000000000000,https://x.com/_rereola_/status/1562791767338291200,@cardtonic Facebook,2022-08-25 13:19:00,0,0,0,0,,cardtonic,554,801,_rereola_
1562790000000000000,https://x.com/wilfredekpeye/status/1562791613394350081,@cardtonic This has to be Twitter pro??,2022-08-25 13:18:00,0,0,0,0,,cardtonic,34,247,wilfredekpeye
1562790000000000000,https://x.com/_rereola_/status/1562791184921395200,"@cardtonic Thanks for the update @cardtonic
The contacting would it be by email or sms?",2022-08-25 13:17:00,0,0,0,0,,cardtonic,554,801,_rereola_
1562780000000000000,https://x.com/danny_lovexxx/status/1562782057843294208,@cardtonic This is Binance app na,2022-08-25 12:40:00,0,0,0,0,,cardtonic,1600,1554,danny_lovexxx
1562780000000000000,https://x.com/Eyiounawi100/status/1562777892131844098,"@cardtonic if it ain�t Snake Xnezia most def Bounce
either of the 2, I can�t have it wrong",2022-08-25 12:24:00,0,1,0,0,,cardtonic,28,55,Eyiounawi100
1562770000000000000,https://x.com/pwamadeinwarri/status/1562772152675618816,@cardtonic Find your Soulmate app,2022-08-25 12:01:00,0,0,0,0,,cardtonic,36,95,pwamadeinwarri
1562760000000000000,https://x.com/lagosfoodbank/status/1562764262929764352,"Today is the Big Day! ????????

Today we are reaching out to the resilient women of Dopemu Community, Agege in partnership with Tonic Technologies.�

Our partner, Tonic Technologies @cardtonic is a FinTech startup focused on providing virtual and professional solutions in monetary https://t.co/QLOnNjhr3b",2022-08-25 11:30:00,0,0,4,0,,,4230,1,lagosfoodbank
1562760000000000000,https://x.com/millidrill/status/1562760203212562432,@cardtonic Cardtonic App,2022-08-25 11:14:00,0,0,0,0,,cardtonic,371,2661,millidrill
1562750000000000000,https://x.com/mista_triumph/status/1562753981117792256,@cardtonic This definitely VLC pro.,2022-08-25 10:49:00,0,0,1,0,,cardtonic,1680,830,mista_triumph
1562750000000000000,https://x.com/marionbraide_/status/1562753939979743232,@cardtonic it's you guys ?? https://t.co/vQj9a9iwYh,2022-08-25 10:49:00,0,0,0,0,,cardtonic,152,711,marionbraide_
1562750000000000000,https://x.com/Kynsofficial/status/1562753721330974722,@cardtonic Toniccard??,2022-08-25 10:48:00,0,1,2,0,,cardtonic,185944,204,Kynsofficial
1562750000000000000,https://x.com/marionbraide_/status/1562753287983874050,@cardtonic Upwork,2022-08-25 10:46:00,0,0,0,0,,cardtonic,152,711,marionbraide_
1562750000000000000,https://x.com/olatopeyemi/status/1562753254663999489,@cardtonic Abi brick breaker,2022-08-25 10:46:00,0,0,0,0,,cardtonic,1097,2151,olatopeyemi
1562750000000000000,https://x.com/TheMystty/status/1562750682121519104,@cardtonic Candy crush ??,2022-08-25 10:36:00,0,0,1,0,,cardtonic,735,736,TheMystty
1562750000000000000,https://x.com/Abisoyeofficia/status/1562750677339713536,@cardtonic Useful app,2022-08-25 10:36:00,0,0,0,0,,cardtonic,1735,2037,Abisoyeofficia
1562750000000000000,https://x.com/olatopeyemi/status/1562749883076841475,@cardtonic Snapchat,2022-08-25 10:33:00,0,0,0,0,,cardtonic,1097,2151,olatopeyemi
1562750000000000000,https://x.com/PeteUdemezue/status/1562749239696199680,@cardtonic Cardtonic ????,2022-08-25 10:30:00,0,1,0,0,,cardtonic,256,407,PeteUdemezue
1562750000000000000,https://x.com/Quadr1234/status/1562748906945257473,@cardtonic Google,2022-08-25 10:29:00,0,0,0,0,,cardtonic,338,756,Quadr1234
1562750000000000000,https://x.com/haryorxy/status/1562748766381166592,@cardtonic cashapp??,2022-08-25 10:28:00,0,0,0,0,,cardtonic,473,2,haryorxy
1562750000000000000,https://x.com/badboy_khalifa/status/1562748613172002818,@cardtonic Twitter,2022-08-25 10:27:00,0,0,1,0,,cardtonic,208,340,badboy_khalifa
1562750000000000000,https://x.com/UDjemzy/status/1562748597552050178,@cardtonic App wey the owner go send me $100,2022-08-25 10:27:00,0,0,0,0,,cardtonic,2639,898,UDjemzy
